1,7,0.0236064947078003
2,1,0.25
3,1,0.25
4,2,0.25
5,4,0.25
6,4,0.25
7,3,0.25
8,5,0.25
9,8,0.25
10,8,0.25
11,10,0.25
12,6,0.25
13,8,0.25
14,3,0.25
15,3,0.25
16,13,0.25
17,16,0.208675588836595
